timestamp, index, name, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/10 09:25:24.318, 2, NVIDIA A100-SXM4-80GB, 50, 263.09 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:24.318, 3, NVIDIA A100-SXM4-80GB, 48, 277.57 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:25:26.318, 0, NVIDIA A100-SXM4-80GB, 62, 442.27 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:25:26.318, 1, NVIDIA A100-SXM4-80GB, 54, 336.48 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:25:26.319, 2, NVIDIA A100-SXM4-80GB, 52, 304.02 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 09:25:26.319, 3, NVIDIA A100-SXM4-80GB, 49, 307.33 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:25:28.320, 0, NVIDIA A100-SXM4-80GB, 62, 470.29 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:25:28.320, 1, NVIDIA A100-SXM4-80GB, 54, 331.02 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:25:28.320, 2, NVIDIA A100-SXM4-80GB, 52, 315.16 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:25:28.325, 3, NVIDIA A100-SXM4-80GB, 49, 308.51 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:25:30.325, 0, NVIDIA A100-SXM4-80GB, 62, 320.05 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:25:30.325, 1, NVIDIA A100-SXM4-80GB, 54, 324.68 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:25:30.325, 2, NVIDIA A100-SXM4-80GB, 51, 293.50 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:30.325, 3, NVIDIA A100-SXM4-80GB, 49, 307.01 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:25:32.325, 0, NVIDIA A100-SXM4-80GB, 62, 335.51 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:25:32.346, 1, NVIDIA A100-SXM4-80GB, 54, 334.35 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:25:32.347, 2, NVIDIA A100-SXM4-80GB, 51, 295.91 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:32.347, 3, NVIDIA A100-SXM4-80GB, 49, 324.75 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:25:34.348, 0, NVIDIA A100-SXM4-80GB, 62, 338.22 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 09:25:34.349, 1, NVIDIA A100-SXM4-80GB, 55, 325.88 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 09:25:34.354, 2, NVIDIA A100-SXM4-80GB, 52, 320.28 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:25:34.356, 3, NVIDIA A100-SXM4-80GB, 50, 248.99 W, 1410 MHz, 1593 MHz, 71190 MiB, 96 %
2026/09/10 09:25:36.362, 0, NVIDIA A100-SXM4-80GB, 63, 335.78 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:25:36.362, 1, NVIDIA A100-SXM4-80GB, 55, 425.00 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:25:36.363, 2, NVIDIA A100-SXM4-80GB, 52, 308.24 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:36.364, 3, NVIDIA A100-SXM4-80GB, 50, 266.44 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:25:38.365, 0, NVIDIA A100-SXM4-80GB, 60, 313.16 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:25:38.391, 1, NVIDIA A100-SXM4-80GB, 53, 324.09 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:25:38.392, 2, NVIDIA A100-SXM4-80GB, 50, 288.99 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 09:25:38.393, 3, NVIDIA A100-SXM4-80GB, 48, 329.90 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:25:40.394, 0, NVIDIA A100-SXM4-80GB, 62, 336.10 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:25:40.394, 1, NVIDIA A100-SXM4-80GB, 55, 325.00 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:25:40.394, 2, NVIDIA A100-SXM4-80GB, 52, 296.51 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:25:40.394, 3, NVIDIA A100-SXM4-80GB, 50, 322.92 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:25:42.394, 0, NVIDIA A100-SXM4-80GB, 62, 327.04 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:25:42.394, 1, NVIDIA A100-SXM4-80GB, 55, 341.96 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:25:42.395, 2, NVIDIA A100-SXM4-80GB, 52, 301.64 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:25:42.398, 3, NVIDIA A100-SXM4-80GB, 50, 304.90 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:25:44.400, 0, NVIDIA A100-SXM4-80GB, 63, 333.07 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:25:44.415, 1, NVIDIA A100-SXM4-80GB, 54, 355.78 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:25:44.420, 2, NVIDIA A100-SXM4-80GB, 53, 301.32 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:44.420, 3, NVIDIA A100-SXM4-80GB, 51, 440.24 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:25:46.420, 0, NVIDIA A100-SXM4-80GB, 64, 333.66 W, 1410 MHz, 1593 MHz, 71246 MiB, 96 %
2026/09/10 09:25:46.421, 1, NVIDIA A100-SXM4-80GB, 54, 378.80 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 09:25:46.421, 2, NVIDIA A100-SXM4-80GB, 54, 303.43 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:46.422, 3, NVIDIA A100-SXM4-80GB, 51, 384.53 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:25:48.423, 0, NVIDIA A100-SXM4-80GB, 62, 346.68 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:25:48.432, 1, NVIDIA A100-SXM4-80GB, 55, 323.16 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:25:48.433, 2, NVIDIA A100-SXM4-80GB, 52, 391.12 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:25:48.433, 3, NVIDIA A100-SXM4-80GB, 50, 315.42 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:25:50.433, 0, NVIDIA A100-SXM4-80GB, 63, 347.60 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 09:25:50.434, 1, NVIDIA A100-SXM4-80GB, 55, 324.41 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:25:50.434, 2, NVIDIA A100-SXM4-80GB, 53, 397.58 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:25:50.434, 3, NVIDIA A100-SXM4-80GB, 50, 310.62 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:25:52.435, 0, NVIDIA A100-SXM4-80GB, 60, 333.99 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:25:52.437, 1, NVIDIA A100-SXM4-80GB, 53, 314.08 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:25:52.443, 2, NVIDIA A100-SXM4-80GB, 50, 293.53 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:25:52.448, 3, NVIDIA A100-SXM4-80GB, 48, 249.91 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:25:54.456, 0, NVIDIA A100-SXM4-80GB, 62, 343.64 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:25:54.471, 1, NVIDIA A100-SXM4-80GB, 56, 313.49 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:25:54.473, 2, NVIDIA A100-SXM4-80GB, 52, 296.23 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:54.475, 3, NVIDIA A100-SXM4-80GB, 52, 239.30 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:25:56.480, 0, NVIDIA A100-SXM4-80GB, 61, 341.53 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:25:56.480, 1, NVIDIA A100-SXM4-80GB, 54, 326.80 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:25:56.480, 2, NVIDIA A100-SXM4-80GB, 52, 299.21 W, 1410 MHz, 1593 MHz, 67122 MiB, 96 %
2026/09/10 09:25:56.480, 3, NVIDIA A100-SXM4-80GB, 50, 278.16 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:25:58.480, 0, NVIDIA A100-SXM4-80GB, 63, 459.77 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:25:58.480, 1, NVIDIA A100-SXM4-80GB, 56, 337.40 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:25:58.485, 2, NVIDIA A100-SXM4-80GB, 53, 291.42 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:25:58.490, 3, NVIDIA A100-SXM4-80GB, 50, 325.34 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:00.491, 0, NVIDIA A100-SXM4-80GB, 63, 459.77 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 09:26:00.491, 1, NVIDIA A100-SXM4-80GB, 56, 326.80 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 09:26:00.491, 2, NVIDIA A100-SXM4-80GB, 53, 306.45 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:00.491, 3, NVIDIA A100-SXM4-80GB, 51, 314.24 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 09:26:02.491, 0, NVIDIA A100-SXM4-80GB, 63, 331.28 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:26:02.497, 1, NVIDIA A100-SXM4-80GB, 55, 340.95 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:02.497, 2, NVIDIA A100-SXM4-80GB, 52, 294.13 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:02.498, 3, NVIDIA A100-SXM4-80GB, 50, 323.51 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:04.498, 0, NVIDIA A100-SXM4-80GB, 63, 341.85 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:04.509, 1, NVIDIA A100-SXM4-80GB, 56, 333.16 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:04.515, 2, NVIDIA A100-SXM4-80GB, 52, 306.78 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 09:26:04.542, 3, NVIDIA A100-SXM4-80GB, 50, 315.48 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:26:06.543, 0, NVIDIA A100-SXM4-80GB, 63, 267.22 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:06.543, 1, NVIDIA A100-SXM4-80GB, 56, 399.51 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:06.543, 2, NVIDIA A100-SXM4-80GB, 53, 383.94 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:06.543, 3, NVIDIA A100-SXM4-80GB, 50, 352.97 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 09:26:08.543, 0, NVIDIA A100-SXM4-80GB, 65, 279.05 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:08.546, 1, NVIDIA A100-SXM4-80GB, 57, 440.61 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:08.546, 2, NVIDIA A100-SXM4-80GB, 53, 402.38 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 09:26:08.547, 3, NVIDIA A100-SXM4-80GB, 51, 314.50 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:26:10.547, 0, NVIDIA A100-SXM4-80GB, 61, 293.80 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:10.547, 1, NVIDIA A100-SXM4-80GB, 55, 323.82 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:10.548, 2, NVIDIA A100-SXM4-80GB, 51, 292.02 W, 1410 MHz, 1593 MHz, 67122 MiB, 99 %
2026/09/10 09:26:10.549, 3, NVIDIA A100-SXM4-80GB, 48, 307.06 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:12.550, 0, NVIDIA A100-SXM4-80GB, 63, 331.87 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:12.550, 1, NVIDIA A100-SXM4-80GB, 56, 326.80 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:26:12.550, 2, NVIDIA A100-SXM4-80GB, 53, 319.10 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:12.550, 3, NVIDIA A100-SXM4-80GB, 50, 334.95 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 09:26:14.550, 0, NVIDIA A100-SXM4-80GB, 63, 339.14 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:14.578, 1, NVIDIA A100-SXM4-80GB, 56, 329.25 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:14.579, 2, NVIDIA A100-SXM4-80GB, 53, 315.16 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:14.580, 3, NVIDIA A100-SXM4-80GB, 50, 332.85 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:16.581, 0, NVIDIA A100-SXM4-80GB, 63, 345.49 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:26:16.582, 1, NVIDIA A100-SXM4-80GB, 55, 341.64 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 09:26:16.582, 2, NVIDIA A100-SXM4-80GB, 52, 284.17 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:16.582, 3, NVIDIA A100-SXM4-80GB, 51, 319.04 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:18.582, 0, NVIDIA A100-SXM4-80GB, 63, 343.37 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:18.585, 1, NVIDIA A100-SXM4-80GB, 56, 333.41 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:18.585, 2, NVIDIA A100-SXM4-80GB, 53, 302.56 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:18.585, 3, NVIDIA A100-SXM4-80GB, 52, 308.25 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:20.585, 0, NVIDIA A100-SXM4-80GB, 63, 334.32 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:20.586, 1, NVIDIA A100-SXM4-80GB, 56, 409.31 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:20.586, 2, NVIDIA A100-SXM4-80GB, 52, 238.11 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:20.586, 3, NVIDIA A100-SXM4-80GB, 50, 405.42 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:22.586, 0, NVIDIA A100-SXM4-80GB, 65, 348.43 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:22.586, 1, NVIDIA A100-SXM4-80GB, 56, 427.33 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:26:22.586, 2, NVIDIA A100-SXM4-80GB, 53, 340.43 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 09:26:22.586, 3, NVIDIA A100-SXM4-80GB, 50, 418.63 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 09:26:24.587, 0, NVIDIA A100-SXM4-80GB, 61, 334.58 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:24.589, 1, NVIDIA A100-SXM4-80GB, 54, 323.82 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:24.591, 2, NVIDIA A100-SXM4-80GB, 51, 242.91 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:24.623, 3, NVIDIA A100-SXM4-80GB, 48, 311.27 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:26.653, 0, NVIDIA A100-SXM4-80GB, 62, 332.47 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:26.653, 1, NVIDIA A100-SXM4-80GB, 56, 331.64 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:26.653, 2, NVIDIA A100-SXM4-80GB, 52, 297.42 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:26.653, 3, NVIDIA A100-SXM4-80GB, 50, 303.71 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:28.653, 0, NVIDIA A100-SXM4-80GB, 62, 334.58 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:28.659, 1, NVIDIA A100-SXM4-80GB, 56, 332.24 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:26:28.659, 2, NVIDIA A100-SXM4-80GB, 53, 293.81 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:28.659, 3, NVIDIA A100-SXM4-80GB, 50, 308.25 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:30.659, 0, NVIDIA A100-SXM4-80GB, 63, 444.38 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:30.665, 1, NVIDIA A100-SXM4-80GB, 58, 318.33 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:30.665, 2, NVIDIA A100-SXM4-80GB, 54, 315.49 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:30.665, 3, NVIDIA A100-SXM4-80GB, 51, 240.29 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:32.665, 0, NVIDIA A100-SXM4-80GB, 63, 460.64 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:32.665, 1, NVIDIA A100-SXM4-80GB, 57, 326.53 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:32.665, 2, NVIDIA A100-SXM4-80GB, 53, 303.15 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:32.665, 3, NVIDIA A100-SXM4-80GB, 51, 242.67 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:34.666, 0, NVIDIA A100-SXM4-80GB, 63, 338.22 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:26:34.666, 1, NVIDIA A100-SXM4-80GB, 56, 315.33 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:26:34.668, 2, NVIDIA A100-SXM4-80GB, 53, 301.32 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:34.672, 3, NVIDIA A100-SXM4-80GB, 50, 324.43 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:36.676, 0, NVIDIA A100-SXM4-80GB, 63, 340.25 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:26:36.676, 1, NVIDIA A100-SXM4-80GB, 56, 332.89 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:36.676, 2, NVIDIA A100-SXM4-80GB, 53, 311.54 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:36.676, 3, NVIDIA A100-SXM4-80GB, 51, 320.82 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:26:38.677, 0, NVIDIA A100-SXM4-80GB, 61, 268.14 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:38.678, 1, NVIDIA A100-SXM4-80GB, 55, 356.48 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:38.683, 2, NVIDIA A100-SXM4-80GB, 51, 201.61 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:38.683, 3, NVIDIA A100-SXM4-80GB, 51, 340.94 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:40.684, 0, NVIDIA A100-SXM4-80GB, 63, 282.35 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:26:40.685, 1, NVIDIA A100-SXM4-80GB, 57, 330.44 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:40.687, 2, NVIDIA A100-SXM4-80GB, 53, 322.41 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 09:26:40.693, 3, NVIDIA A100-SXM4-80GB, 52, 316.94 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:26:42.698, 0, NVIDIA A100-SXM4-80GB, 62, 300.47 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 09:26:42.698, 1, NVIDIA A100-SXM4-80GB, 55, 318.33 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:26:42.698, 2, NVIDIA A100-SXM4-80GB, 53, 254.98 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:42.698, 3, NVIDIA A100-SXM4-80GB, 49, 315.15 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:44.698, 0, NVIDIA A100-SXM4-80GB, 63, 341.85 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:44.702, 1, NVIDIA A100-SXM4-80GB, 56, 334.68 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:44.708, 2, NVIDIA A100-SXM4-80GB, 54, 305.27 W, 1410 MHz, 1593 MHz, 67122 MiB, 99 %
2026/09/10 09:26:44.710, 3, NVIDIA A100-SXM4-80GB, 51, 326.53 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:46.711, 0, NVIDIA A100-SXM4-80GB, 64, 331.87 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 09:26:46.712, 1, NVIDIA A100-SXM4-80GB, 58, 333.74 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:46.712, 2, NVIDIA A100-SXM4-80GB, 54, 307.38 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:46.712, 3, NVIDIA A100-SXM4-80GB, 51, 338.83 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:48.712, 0, NVIDIA A100-SXM4-80GB, 63, 338.22 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:26:48.717, 1, NVIDIA A100-SXM4-80GB, 56, 330.11 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:48.718, 2, NVIDIA A100-SXM4-80GB, 53, 292.88 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:48.718, 3, NVIDIA A100-SXM4-80GB, 50, 319.36 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 09:26:50.719, 0, NVIDIA A100-SXM4-80GB, 63, 330.09 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 09:26:50.721, 1, NVIDIA A100-SXM4-80GB, 56, 329.85 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 09:26:50.722, 2, NVIDIA A100-SXM4-80GB, 53, 288.67 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 09:26:50.723, 3, NVIDIA A100-SXM4-80GB, 50, 312.13 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 09:26:52.730, 0, NVIDIA A100-SXM4-80GB, 63, 275.41 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:52.730, 1, NVIDIA A100-SXM4-80GB, 55, 415.94 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 09:26:52.730, 2, NVIDIA A100-SXM4-80GB, 50, 234.22 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 09:26:52.730, 3, NVIDIA A100-SXM4-80GB, 48, 376.64 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:54.730, 0, NVIDIA A100-SXM4-80GB, 64, 282.03 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 09:26:54.745, 1, NVIDIA A100-SXM4-80GB, 55, 426.25 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:26:54.745, 2, NVIDIA A100-SXM4-80GB, 54, 255.90 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 09:26:54.750, 3, NVIDIA A100-SXM4-80GB, 51, 405.26 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 09:26:56.775, 0, NVIDIA A100-SXM4-80GB, 61, 331.55 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 09:26:56.778, 1, NVIDIA A100-SXM4-80GB, 55, 325.88 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 09:26:56.779, 2, NVIDIA A100-SXM4-80GB, 51, 249.85 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
